id_Tiktok,id_EXIST,lang,text,video,path_video,url,annotators,number_annotators,gender_annotators,labels_task3_1,labels_task3_2,labels_task3_3,split,target
6920327322679692545,220242,en,"these men stay  sparkles pressed sparkles  chelsea hartisme @. clean the above text detected by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information   so the other day a man told me he didn't like women who are beautiful and know it. i have a sneaking suspicion the feeling's mutual, i told him. he did not like this. some women are so stuck up, he says to me. no, society's just given you the mistaken impression that women only exist if you are there to validate them. i don't know how to tell you this but we all have mirrors now and we have eyes for picking out clothes that suit us yours are not required you want to be worshipped by a goddess without having to be a god. all i hear when you say things like this is... strong women make me feel funny because i know i have nothing to offer them. and that's why women don't like you. ha ha ha ha ha ha ha ha ha.",6920327322679692545.mp4,videos/6920327322679692545.mp4,https://www.tiktok.com/@chelseahartisme/video/6920327322679692545,"['Annotator_1', 'Annotator_5']",2,"['F', 'M']","['YES', 'YES']","['JUDGEMENTAL', 'JUDGEMENTAL']","[['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION'], ['STEREOTYPING-DOMINANCE']]",TRAIN-VIDEO_EN,1
6935046770778967302,220296,en," beaming_face_with_smiling_eyes  ‘school’ pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. 8 sitting on dead horse, sutton hoo, st. davids, sean preston federline. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. schi school, schnauzer, schnoodle, schizophrenia. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school, school uniform, school clipart, school memes. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school, school uniform, school clipart, school memes, school of rock. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school boy, school boy cartoon, school uniform, school clipart. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school boy, school boy cartoon, school uniform, school clipart, school of rock. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school boy, school boy cartoon, school uniform, school clipart. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school girl, school girl costume, school girl outfits, school girl clipart, school girl drawing. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school girl, school girl costume, school girl outfits, school girl clipart, school girl drawing. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images. school girl, school girl costume, school girl outfits, school girl clipart, school girl drawing. done with the search  pentagram aa images on google  first images that show up after searching ""school [gender]"" on google images  hey clown! chester, you have done it again! constantly raising the bar for the circus and doing it foolishly. i'd say i'm surprised, but i know who you are. i've seen up close and personal, i know who you are. listen here, i don't like you. i am now, oh-",6935046770778967302.mp4,videos/6935046770778967302.mp4,https://www.tiktok.com/@pastel.pentagram/video/6935046770778967302,"['Annotator_1', 'Annotator_5', 'Annotator_10']",3,"['F', 'M', 'F']","['YES', 'YES', 'YES']","['JUDGEMENTAL', 'DIRECT', 'DIRECT']","[['OBJECTIFICATION'], ['OBJECTIFICATION'], ['OBJECTIFICATION']]",TRAIN-VIDEO_EN,1
7123342389338443009,220920,en,"don’t laugh at your girlfriends choice, you are one if them  rolling_on_the_floor_laughing  face_with_tears_of_joy  never laugh at your girlfriend's love. have a fabulous day.  you should never laugh at your girlfriend's choice because you're one of them.",7123342389338443009.mp4,videos/7123342389338443009.mp4,https://www.tiktok.com/@healthy_skincare/video/7123342389338443009,"['Annotator_1', 'Annotator_5']",2,"['F', 'M']","['NO', 'NO']","['-', '-']","[['-'], ['-']]",TRAIN-VIDEO_EN,0
7076153533996928302,220768,en,"i guess she’s not wrong  face_with_tears_of_joy  grinning_face_with_sweat  fuel_pump  ""why did you sell your car?""  honey, why'd you just sell your car? why'd i sell it? yeah. i needed gas money. the gas prices are so high right now, i didn't have any money, so i had to sell it. baby, are you being serious? yes. baby, let's think about this, okay? like, actually think about what you're saying. i have so much money now. let's think about what you're saying. i have so much money. what? i sold it, so i had so much money. for gas? yes. but what are you going to put the gas in now? honey. oh my god! what am i gonna put it in? why did i sell it? what's wrong with you? that's what i'm saying. you gotta think about some of this stuff. oh my gosh. no, no, no, no, no.",7076153533996928302.mp4,videos/7076153533996928302.mp4,https://www.tiktok.com/@hunnaxlib/video/7076153533996928302,"['Annotator_1', 'Annotator_5']",2,"['F', 'M']","['YES', 'YES']","['DIRECT', 'DIRECT']","[['STEREOTYPING-DOMINANCE'], ['STEREOTYPING-DOMINANCE']]",TRAIN-VIDEO_EN,1
7039365996053794053,220665,en,"women, why do we do this?  woman_facepalming_medium-dark_skin_tone  men and women have different thoughts.  he know damn whether that gets on my nerves. i'm gonna lay here so he can see that i'm mad and ask what's wrong. wait, he can't see my face. sit up. so when he walk in, he gonna see that i'm mad and ask what's wrong. and we gonna see if he's really concerned about what's wrong with me. what i do now? what's wrong? nothing. what's wrong? nothing. something's wrong. all you got to do is sit back and wait and see if he truly is concerned about getting to the bottom about what's wrong with you. i i leave alone then.",7039365996053794053.mp4,videos/7039365996053794053.mp4,https://www.tiktok.com/@empressoftrades/video/7039365996053794053,"['Annotator_1', 'Annotator_5']",2,"['F', 'M']","['YES', 'YES']","['DIRECT', 'DIRECT']","[['STEREOTYPING-DOMINANCE'], ['STEREOTYPING-DOMINANCE']]",TRAIN-VIDEO_EN,1
7067715837255470383,220746,en,the struggle is real is caffeinated.  most men will never understand the struggle of putting on leggings or skinny jeans on freshly lotioned legs.,7067715837255470383.mp4,videos/7067715837255470383.mp4,https://www.tiktok.com/@cass.is.caffeinated/video/7067715837255470383,"['Annotator_2', 'Annotator_6']",2,"['F', 'F']","['NO', 'NO']","['-', '-']","[['-'], ['-']]",TRAIN-VIDEO_EN,0
7080753879641492778,220777,en,"i’m an idiot! #truestory problemi! the here's the one core issue in my marriage! an ""m idiot""! im an idiot but lm fine with it.. love is..- my wife fact! accept - can't love she that married idiot! love thats the problem; right there! she screwed up! and shes blaming me!! know what this is! u didn't misrepresent myself at all!! didn't come riding in on a white mi lady. love me! she chased me! she chased even my brother told her she should stay! it was a train wreck of a widower. she knew it was stupid when it took 7 months to ask her to be my girlfriend! this.. with work can nah,yeah, well. good luck to ya, lady!! you can sprinkle sugar on a all day-you can sprinkle sugar on a all it don't make it candy! 5 0 laugh ; with day-.  here's the problem. here's the one core issue of my marriage. i'm an idiot. but i'm fine with it. the problem is my wife can't accept the fact that she married an idiot. that's the problem. that's the problem right there. she's screwed up and she's blaming me. i know what this is. and i didn't misrepresent myself at all. i didn't come riding in on a white horse. my lady. she met me in a bar. and i was loaded. i had a mullet and i spilled a drink on her. she knew what i was. no, i can work with this. yeah, well, good luck to you, lady. you can sprinkle sugar on a turd all day. don't make it candy.",7080753879641492778.mp4,videos/7080753879641492778.mp4,https://www.tiktok.com/@streaminfreedom/video/7080753879641492778,"['Annotator_2', 'Annotator_6', 'Annotator_10']",3,"['F', 'F', 'F']","['NO', 'YES', 'YES']","['-', 'JUDGEMENTAL', 'JUDGEMENTAL']","[['-'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']]",TRAIN-VIDEO_EN,1
6937118812529577222,220301,en,"anniversary vibes smiling_face_with_sunglasses  clean the previously detected text by removing repetitions, leaving the text brief and essential, very clean and completely readable in english with all the information.  your heart don't stand a chance",6937118812529577222.mp4,videos/6937118812529577222.mp4,https://www.tiktok.com/@yujiiyasuda/video/6937118812529577222,"['Annotator_2', 'Annotator_6']",2,"['F', 'F']","['NO', 'NO']","['-', '-']","[['-'], ['-']]",TRAIN-VIDEO_EN,0
6903507393443810562,220186,en," clean the previously detected text by removing repetitions, leaving the text concise and essential, very clean and completely readable in english with all the information.  women can't lead. women can't win! there is something more dangerous in this world than a humiliated man. a nasty woman.",6903507393443810562.mp4,videos/6903507393443810562.mp4,https://www.tiktok.com/@bpdmummyharriet/video/6903507393443810562,"['Annotator_2', 'Annotator_6']",2,"['F', 'F']","['YES', 'YES']","['JUDGEMENTAL', 'JUDGEMENTAL']","[['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']]",TRAIN-VIDEO_EN,1
6987866527894686981,220521,en,"$178.00 bathing suit!? just why  thinking_face   and  made me do it  flushed_face  ""42, do you have any questions about the 42nd episode of pcos support girleeyaa? also, have you checked out mikayla nogueira's page for updates? #gfo""  what's a waist over five inches? oh my god! would you believe me if i told you this is 178 dollars. absolutely not. it's $178. no one mentions that. okay, here it is. untied. i'm a size medium for reference. i'm 165 pounds, 4'11"", and cody's gonna do the honor of pulling the strings all right oh all right he's tying it in the back. wow. do we think it worked? it's actually not. it doesn't feel tight at all. it feels pretty comfortable. it looks good, right? it does. i do look snatched, okay? ooh! one more time, here's the before, and here is the after.",6987866527894686981.mp4,videos/6987866527894686981.mp4,https://www.tiktok.com/@mikaylanogueira/video/6987866527894686981,"['Annotator_1', 'Annotator_5', 'Annotator_10']",3,"['F', 'M', 'F']","['NO', 'YES', 'NO']","['-', 'JUDGEMENTAL', '-']","[['-'], ['OBJECTIFICATION'], ['-']]",TRAIN-VIDEO_EN,0
